Date,Open,High,Low,Close,Volume
2020-04-20,87.52938535705194,87.72006775781529,87.2375740881364,86.93014552781781,307772
2020-04-21,87.14789631797045,87.36532919115017,85.58470550927379,87.09429220038953,137158
2020-04-22,87.37590317652663,88.2459709072154,86.49279339937948,87.25637845106458,184607
2020-04-23,89.13641645220281,89.63209834017542,89.05857925519001,89.19806724796126,481783
2020-04-24,90.7296760008793,90.88009490602288,90.54919608728866,89.87721218378094,345017
2020-04-25,89.8729579443921,90.23791894685833,86.67985037654724,89.55174057016869,433840
2020-04-26,89.8283329810017,92.23174856623997,89.52958007263601,89.65933562602923,423654
2020-04-27,88.96784085802906,89.02545965506265,88.21604980793389,88.10778285877547,220076
2020-04-28,89.98828497646309,90.18938402317806,89.56192738025754,88.46661353119708,158692
2020-04-29,90.61165540542108,91.66230980142869,89.46320969622433,90.40419951198143,230841
2020-04-30,90.89550811260189,92.00103404555988,90.78223770206412,92.497053051131,292816
2020-05-01,90.6170920640978,91.80412236965819,89.17881408578043,90.77366002947882,377954
2020-05-02,92.72516444470342,93.3638946667326,91.80593551012822,91.77452200659872,498342
2020-05-03,91.05501115675112,92.19801606948161,90.38686707121212,90.2508557190695,261081
2020-05-04,91.76575154079362,93.39918307309472,89.89245376457608,90.98039117387994,211718
2020-05-05,92.90400601506829,94.05035140808698,91.82395794935364,93.43317341087149,453076
2020-05-06,91.6742751180239,91.97691058326294,91.22695322236515,91.57867112049877,100192
2020-05-07,91.5398863385006,92.29416218851995,90.25886997676548,92.15994064588484,347536
2020-05-08,91.73029361978242,91.79443196637541,91.662438109255,92.06012182135869,136413
2020-05-09,91.74605126875734,92.07481367906082,90.89327759363512,91.55804837237584,243888
2020-05-10,88.80205976359834,89.12341697904861,88.31732694630387,89.8675299478606,139082
2020-05-11,90.48163021299206,90.90355096722735,89.63527355800119,89.72666338210875,427192
2020-05-12,88.57554739024616,90.1892586593048,87.9319975579287,88.99098195751907,223130
2020-05-13,88.91470323519712,89.3682375367111,87.88474241761597,89.42405083704152,150940
2020-05-14,87.70266734830695,87.9468239835976,87.3678920162004,88.03169918046652,263202
2020-05-15,88.9312256050217,89.89531277331005,88.5275771417797,89.47185305450613,140142
2020-05-16,89.38698594059929,90.57645642952393,88.43186336124994,89.02632879624933,136468
2020-05-17,88.68999811600686,89.91760593114385,88.2663990504134,89.42784920816025,241727
2020-05-18,88.8218758999118,89.41927596976166,86.75935098066866,88.84730281195539,278969
2020-05-19,87.58845264731656,88.28962538962746,86.52091973306229,87.50222940047215,491192
2020-05-20,88.29555961830745,88.59312312166745,88.2713401616347,88.54583238857077,336187
2020-05-21,90.60510548487963,91.98081229819125,89.1928849294642,89.79603857316295,142056
2020-05-22,88.0333158119919,88.18337139902442,87.95367442074618,88.24978231985891,151831
2020-05-23,87.59617386964696,87.7217503231185,87.14380207339723,88.46972194516026,421335
2020-05-24,88.48475660841146,88.65782843269533,87.42236308026457,88.49602701313704,349664
2020-05-25,89.2530892273579,89.26866827493937,88.82478213015025,90.13438273153278,484092
2020-05-26,86.80405697988287,87.90033206677808,86.61691271487832,87.3520483121154,208117
2020-05-27,86.80489625501048,88.24494713760477,85.81916625933061,86.41779517587926,376815
2020-05-28,87.23851798878194,88.83302305200691,86.05113193721718,87.30235787381176,389192
2020-05-29,87.99907310952617,88.8460344578445,85.40950946750755,86.82937552154237,388107
2020-05-30,88.82594082493802,89.81733317439432,88.24630765172444,87.8135355752493,143954
2020-05-31,88.8111935017362,90.96458361533992,88.48539718515403,89.07864606982633,333192
2020-06-01,87.43344192010642,88.07240366779592,87.23905761852909,87.57832950953181,457574
2020-06-02,87.246877008174,88.5699668015815,86.89371071536331,87.91549041540418,100717
2020-06-03,89.37989233746845,91.02190749760481,89.04140849400676,87.46313005325722,373820
2020-06-04,87.40847023482439,88.41828732416703,87.11306882468536,87.07068031379741,497650
2020-06-05,89.25160017491837,89.93975052009608,89.08313919864875,89.05703733879993,280882
2020-06-06,89.70640590631868,91.95884171166298,88.38880837071072,89.55961090149556,218696
2020-06-07,88.62620733305496,89.60797282004656,87.61966476777532,89.16798685017292,492974
2020-06-08,89.1115383553429,89.43636973885152,87.97165979421385,89.46256409166743,104994
2020-06-09,87.92220588763743,90.421611602511,86.60509082029756,87.65330791260902,366378
2020-06-10,88.7226920241998,91.01363459679054,88.60462349720872,89.11937388403601,169300
2020-06-11,90.1383404387194,91.52791290548299,88.0164855397108,90.40382794807579,406093
2020-06-12,89.06232236990881,90.7077211168657,88.45450038281437,89.90410927473633,137405
2020-06-13,89.94098799338143,90.96355842539107,88.64399344682032,91.0876812280042,397016
2020-06-14,90.76340692550247,93.20315933184173,90.74053886320358,90.20264471574258,404359
2020-06-15,91.40476336294059,92.78903618145111,90.40546113064568,91.12682321604584,123185
2020-06-16,94.18104144859629,94.74495056864865,93.67626652736807,92.80025602484763,274514
2020-06-17,91.85817193410558,92.45292627577086,91.01755190760103,93.0666469087486,403297
2020-06-18,92.97567409990583,93.82908965868614,92.42894053170446,92.66309986116777,439679
2020-06-19,92.16344884056787,92.92237743035463,91.92451674139818,92.03407350261361,233653
2020-06-20,89.68790084314955,89.96909226711892,89.32107643133486,90.68662044753236,151717
2020-06-21,90.47615045289935,90.58035155685123,90.08439230385552,90.4875704883121,102763
2020-06-22,90.80292579175827,90.86551891965779,89.88051560725977,91.06452522088054,455054
2020-06-23,90.56158117672729,91.31554576559397,88.94620548725784,90.84776557327118,155480
2020-06-24,91.70361192932677,91.98428700619354,91.38129146011543,93.13728963396959,269831
2020-06-25,91.5502342422672,93.24319105646258,90.3330757214417,91.30169165144108,307139
2020-06-26,94.43519146386924,94.533531090664,92.91387541194679,93.6514265316053,218094
2020-06-27,93.76223860549321,94.75082971264413,92.76392770734525,94.30620251853429,256379
2020-06-28,96.65034612300619,97.75393544022195,96.21872581028813,96.0179684977891,327443
2020-06-29,97.00107195529573,97.1809661064492,96.59734186495912,96.54521640577336,111064
2020-06-30,95.2185524812492,96.61055476759381,95.19435687485829,95.60435565545261,176848
2020-07-01,94.44992573565682,95.36824234165913,93.5462238749267,94.6219900279155,137548
2020-07-02,95.43934556465385,97.00984616827702,95.11498628293225,95.88108252137815,268017
2020-07-03,94.36013159426807,95.3497597308384,93.18109180310826,93.86526454304928,368620
2020-07-04,96.04169520789232,96.98246639588054,94.85401581943076,96.4519128434543,452245
2020-07-05,96.0382709183006,97.0207583118389,95.57365362100221,95.44645504115459,102382
2020-07-06,95.898194300948,96.12282745094502,95.69703464507516,95.95227854010561,276348
2020-07-07,95.59429097075615,96.1443430697807,95.31100309921001,95.02418877650507,179698
2020-07-08,93.94609541771155,94.91443987257519,93.68719044400747,94.0182403968539,345762
2020-07-09,93.09696572699197,93.20234123313793,92.51027192551669,92.47838663395964,343381
2020-07-10,94.7135125059071,96.04753800082531,94.23860884928457,94.36493393726596,145095
2020-07-11,93.80740968455524,94.40877732850645,92.93611238709799,95.36009615999862,492118
2020-07-12,93.41017037311533,93.72995230725788,92.06419069286859,92.42061556734679,389341
2020-07-13,93.57193412447857,95.16492785801024,93.44555454493216,93.37023657929957,489763
2020-07-14,93.50592765556624,93.94640239352664,91.56699865650795,93.32970978632493,122010
2020-07-15,92.93990995014315,92.95954774906983,91.93957862553758,92.9897870421186,450067
2020-07-16,92.30501175677496,92.85750171119211,91.6272667862501,92.94014243367549,233962
2020-07-17,93.45079077301706,93.67470490708172,92.93688292335814,92.66803380889145,492670
2020-07-18,91.7533558973615,93.11749632733535,91.5737741154219,92.08974310801854,209162
2020-07-19,91.94223281567176,92.06745731831967,91.5916027163982,93.10576838082464,483071
2020-07-20,93.28888346521796,93.71828900634321,92.7996963350703,92.66892695643587,370170
2020-07-21,93.4952582502034,93.61755575323569,92.86053678164164,94.20730906654889,427069
2020-07-22,94.19700149932791,94.7402995283643,93.08730165737168,94.25459566857411,168842
2020-07-23,92.74524819279065,92.79410826311636,92.33542953586215,93.0453445911436,395809
2020-07-24,92.8887427153103,92.92933440651419,92.64748506069176,92.82194087857766,371421
2020-07-25,92.460558330598,93.16255001840476,91.78798462939527,93.84283102111412,273311
2020-07-26,94.49195604875052,95.15485696630147,92.5920741138553,93.79236563215117,410152
2020-07-27,93.08864194012253,94.49124721192223,92.95600819373996,93.97307762880281,376827
2020-07-28,98.83056631886413,100.58014306205106,97.85603701419349,97.98198383743079,231742
2020-07-29,98.65873737901359,99.90260061440488,97.55165670972661,97.92802477842741,320283
2020-07-30,99.64043772965768,100.33334292745359,99.52005656570408,99.99105194877056,248961
2020-07-31,100.3703365056816,101.0887437712508,98.19766695966757,101.08396258024779,275607
2020-08-01,101.49375535756792,102.38867973451237,100.6463336804175,101.06814213397534,440686
2020-08-02,100.96010070453912,101.25505038283114,100.42477251858519,100.74389698187179,416463
2020-08-03,102.28953821725307,103.5372802899268,102.1990049349489,101.87082639107084,345144
2020-08-04,101.02217588603826,101.69566651028212,100.69019555546924,100.74670219368693,454211
2020-08-05,100.80339433569817,101.08238849792197,100.6128946559191,100.69517714765432,252711
2020-08-06,100.06107380103118,100.89642085429094,99.35162198389214,101.29274080172138,295784
2020-08-07,100.2962812346639,102.44143036243729,99.86079486409405,100.20124119615143,352217
2020-08-08,102.79331349764398,103.98091191667349,102.2802076994679,102.46024253718734,431119
2020-08-09,99.9170632242779,100.22688393450493,99.65751654669398,100.44837651778862,263244
2020-08-10,100.78431489992786,101.41809178085997,100.04550441904036,101.83050359673068,201158
2020-08-11,100.21732378680242,100.63112288425393,99.60195630278938,99.75507965318201,373721
2020-08-12,99.45919259306561,99.64448025194332,98.52375389102102,99.04907335484093,439443
2020-08-13,100.37071880279267,100.5005395025261,99.28473668661763,101.12336248710551,382320
2020-08-14,100.53620745659715,100.58001892857627,100.0002440114831,101.23679199232129,163972
2020-08-15,99.62303656481599,99.77003856644448,98.81497876653485,99.1490339292658,482162
2020-08-16,98.4640621627205,99.42794127951541,98.09677484931916,97.80067202719488,382140
2020-08-17,99.02438738910871,101.23491039070007,97.18620371231358,99.91729659672832,200922
2020-08-18,98.78109574764156,99.3385875326494,98.55762976526971,98.34085820721272,448742
2020-08-19,98.41044532086718,99.78024830044626,98.06112852474898,99.29494450925608,135931
2020-08-20,99.14932992743574,99.237611975787,99.12991032154801,97.96015164072259,224168
2020-08-21,97.44231139985378,100.0220207375081,97.1391316170195,98.73990187112236,266782
2020-08-22,100.95212510996083,101.75579967793057,100.15218320801878,99.83196132665762,223099
2020-08-23,101.30776505482255,102.94688186026661,99.69145444638596,101.43684837314929,134693
2020-08-24,99.17433859411535,100.8520394081918,98.120656174969,99.05346026087663,208944
2020-08-25,99.7241235337006,100.2777117754086,98.65632061212142,98.75580833202953,324655
2020-08-26,99.40372879919074,99.97271187837602,98.45342120721718,98.36747342049607,307574
2020-08-27,99.93060994426476,101.5590065673933,98.21999657168283,99.76658414023404,379518
2020-08-28,97.71046705765717,98.08959479864465,97.6060178391197,98.68385139988061,347572
2020-08-29,97.87637924848823,98.0799596085906,97.70755752529823,98.80837422209233,443615
2020-08-30,98.7087457219887,99.29042663593735,98.63869355887553,100.00937530309429,145913
2020-08-31,99.89995573011208,100.91471246080495,98.7380774275039,99.10478939915114,485827
2020-09-01,98.94544330818545,99.59472085325146,98.01809017399488,99.4952200854352,297097
2020-09-02,97.98924065553321,99.21318092229546,97.75087167279843,98.40429053087155,406660
2020-09-03,97.97055063318753,98.00463410144675,96.9953530034051,97.42777522678742,187796
2020-09-04,96.84614655219862,97.61611978325726,96.34505238225877,96.55868120550578,388213
2020-09-05,98.6835333571604,98.91731926895115,98.49395174056166,98.89473206326787,480477
2020-09-06,98.69094342119323,100.24683906739685,97.68989732862609,99.85509902557956,184811
2020-09-07,97.67177339222684,98.0026536244413,94.96854109922761,98.06961545509353,290121
2020-09-08,98.3754096595289,99.20893862113782,97.69753433999799,99.80682942746074,332892
2020-09-09,100.68547153286103,102.67920717543248,100.0313958497336,100.4478203143239,480172
2020-09-10,102.73269431820476,103.10675088805233,100.90206142134831,102.19982894597781,139178
2020-09-11,100.21180400953085,101.43947300200415,99.70060141000587,100.06030673174027,394965
2020-09-12,101.51846041349927,102.72810143219047,100.14480186833632,100.38408532239305,116999
2020-09-13,101.71583948070764,103.38841186754534,101.57839096607995,101.91262422531585,400856
2020-09-14,100.85392912649586,101.2729481358619,99.90105457929292,100.55113016780788,295623
2020-09-15,100.77615160270403,101.48116345846245,99.16387334471538,99.90322356448108,271244
2020-09-16,102.33011948592848,102.38588856358618,101.01520503234443,102.07943861962222,395866
2020-09-17,100.76521516152701,101.32354207404873,99.12525063215561,101.27140335051264,372769
2020-09-18,101.05451362590678,101.13051901731919,100.31238613483488,101.19565609606495,298237
2020-09-19,99.03228364764942,99.57103964009579,98.95685000874784,98.3701324744261,106859
2020-09-20,96.67982378731841,97.60049738039778,95.07785797542124,96.19232689735621,210986
2020-09-21,97.04992224893041,97.21928307296649,96.80385976080046,96.8153936385128,332654
2020-09-22,94.87591419125978,96.28962868816477,94.0326675959436,95.82375616006172,383983
2020-09-23,96.84241946250587,96.95364552385458,94.67147674500806,95.9706199157511,389360
2020-09-24,96.31517264761148,97.21908028907626,96.13928683517913,95.58959824275321,415097
2020-09-25,94.67624431420286,95.41177425679263,94.55303950741838,94.73763792759291,149522
2020-09-26,96.0266926993813,97.26278587459174,95.47520732334084,95.079707083832,330233
2020-09-27,96.91561767717668,98.00692779777096,96.87201523080422,96.73557995121811,498102
2020-09-28,94.84464617032238,95.45378429122955,93.14959512989162,94.88226527621273,473393
2020-09-29,96.60524717995223,97.69755994462481,95.98259781821778,95.95118927084367,107485
2020-09-30,96.78555359625742,97.10196204595222,96.59094614102017,96.31635258018807,343056
2020-10-01,95.6286727015047,96.84177040148388,94.88620211580665,94.77414475096471,212701
2020-10-02,94.99475883471415,95.13647574835406,93.67473632349345,95.23695863021679,307352
2020-10-03,95.6153623023204,97.9346918423021,95.00359321141512,96.3186175317111,202638
2020-10-04,95.2549546952983,95.64827253469267,95.21791789824988,94.80431699549472,284514
2020-10-05,95.41129938351405,95.60334850000407,94.98199715899679,95.78167234851868,374370
2020-10-06,95.37353854997765,95.68265501418016,94.6811175701038,95.29449814762928,193405
2020-10-07,95.26557034692019,95.39911125170246,93.85925288324835,94.31381648205827,384732
2020-10-08,95.17117834161955,95.3236481780001,95.08807276899086,95.50006819480677,310048
2020-10-09,97.61496626262294,98.32307493931154,96.11024588859195,98.02192203864365,262781
2020-10-10,96.49234471093503,97.44904702772962,95.73228874724542,95.69646907272327,137019
2020-10-11,98.5999804369149,99.38596989742285,98.5175406839804,98.08788308179469,361497
2020-10-12,96.9083877762042,98.23962072976197,95.45083627673927,96.59902786005283,165133
2020-10-13,96.63317339566574,98.46937876876903,96.32396431861588,96.60790757303258,476588
2020-10-14,97.03411956449008,97.54211089140263,96.2819631588995,96.67876008185361,297530
2020-10-15,97.05043853688157,98.15380514305545,96.7312640264624,96.78676629526508,479747
2020-10-16,95.63234140603231,97.7852319989848,94.29189096000917,97.17400680363956,258598
2020-10-17,96.46950873199931,96.85808733653028,94.59433626235356,97.12414945433181,228585
2020-10-18,95.86554253135576,98.35854204878855,95.75051645220834,96.25112771316509,345172
2020-10-19,95.30812334942766,95.31419426096755,95.14799055386102,95.2149930021125,405539
2020-10-20,95.38356173994086,96.2220525143925,94.7122216634904,95.61780316703054,225814
2020-10-21,95.83842324361193,95.9202526021595,95.62522661537425,95.96372931053779,474743
2020-10-22,96.21261834522186,96.31150799841299,95.46064901348304,95.94729897118829,125939
2020-10-23,96.56586421706032,97.48494070004809,96.2468102813937,96.794840904433,253939
2020-10-24,97.23369166355158,97.52396620774023,96.43766580674809,97.59374061133849,362347
2020-10-25,97.71996262176945,97.98735493584135,96.64395548317086,98.03102847997229,391207
2020-10-26,98.3503103453757,98.67200815157172,98.32899869670376,97.58389212474793,190880
2020-10-27,97.97557916769377,98.64366962133681,96.07438848194076,98.03241107356723,103748
2020-10-28,96.68823386040012,97.68027620993664,96.6275730465855,96.4472259108516,336094
2020-10-29,97.74161021810255,97.91656997479797,97.0332034511921,97.50156419365588,479413
2020-10-30,98.072782450713,98.82852761020585,96.55906805810018,98.42902019819137,442908
2020-10-31,98.06577038738521,98.60228023095561,96.26263071112928,99.28085224599334,251956
2020-11-01,98.24575982267584,99.14422780446688,96.66162387967034,99.95530516241284,256255
2020-11-02,99.78907766601543,99.81725882338456,99.52195101500395,99.98137230976667,470180
2020-11-03,98.84706508053101,98.85618407717521,98.33834005730108,98.99484108200255,250331
2020-11-04,100.26141483531956,101.34731040115113,98.68022413328742,99.90078959677307,267031
2020-11-05,98.98404046898915,99.45873870186911,98.08900215491303,99.87517183303582,478669
2020-11-06,99.12022709479099,99.14525405353614,98.63716604310756,99.05332910409308,447823
2020-11-07,100.09257423972178,100.91034053892207,99.94578122773623,101.21004544681503,225829
2020-11-08,101.86134506002377,103.25155260904108,100.24912443176834,101.25289149744259,228216
2020-11-09,102.0496431421033,102.60745344845517,101.15280382623777,102.20023729839322,495319
2020-11-10,103.77276683073617,103.78311945057955,103.50423618283034,103.58980668702908,165901
2020-11-11,102.53506821611613,103.84690444846629,101.64387599070085,103.48864170794185,343386
2020-11-12,104.09332650686422,105.15844016993958,101.94151110553491,104.37927162416439,275607
2020-11-13,104.09435001514785,104.39957471950252,103.37519669590543,103.34090802406267,198046
2020-11-14,104.01484296446228,104.62435516662156,103.80371272563458,103.69455009285154,452156
2020-11-15,104.37629810298957,104.563269405975,103.38911857583838,103.29348079897103,178278
2020-11-16,103.68190965539941,103.73855958029651,103.55065268830711,104.16030449575972,374535
2020-11-17,105.2403846259793,105.77007738033603,105.16353274302054,104.92517915764257,202476
2020-11-18,104.86693928446266,104.93743806252175,104.64208330265458,103.94637665572898,482865
2020-11-19,105.62845821811868,106.11495986194488,104.97845563729523,106.64712371501227,197537
2020-11-20,104.58110885613841,104.64558327094853,104.41245418417168,104.80106210742429,443303
2020-11-21,104.31636374260992,106.2918303089638,103.87442309304052,103.92404233184733,493184
2020-11-22,105.53756845041649,106.47690384423524,104.44716937297365,104.20193193948147,281429
2020-11-23,105.27801505793745,105.42210261365906,103.86708267819118,105.34589522027689,317980
2020-11-24,105.9534714800183,107.1631662228594,105.85488334773403,106.51133376734911,397647
2020-11-25,106.65101809340025,107.25094682339646,106.63216847045541,107.21646145320207,175403
2020-11-26,106.10743836946646,107.63818920181016,105.3992239462099,106.6326801511515,164286
2020-11-27,105.42308328025567,106.64184513195299,105.18986714899216,105.84660962756874,436986
